id_product,name_product,img
apple-watch-ultra-2-gps-cellular-49mm-vien-titanium-den-day-trail,Apple Watch Ultra 2 GPS + Cellular 49mm viền Titanium đen dây Trail,https://cdn.tgdd.vn/Products/Images/7077/329718/apple-watch-ultra-2-gps-cellular-49mm-vien-titanium-day-trail-den-600x600.png
amazfit-balance,Amazfit Balance 46mm dây silicone,https://cdn.tgdd.vn/Products/Images/7077/322265/amazfit-balance-day-silicone-tn2-1-600x600.jpg
amazfit-balance-day-nylon,Amazfit Balance 46mm dây nylon,https://cdn.tgdd.vn/Products/Images/7077/322375/amazfit-balance-day-vai-tn2-600x600.jpg
apple-watch-ultra-2-gps-cellular-49mm-vien-titanium-den-day-alpine,Apple Watch Ultra 2 GPS + Cellular 49mm viền Titanium đen dây Alpine,https://cdn.tgdd.vn/Products/Images/7077/329719/apple-watch-ultra-2-gps-cellular-49mm-vien-titanium-day-alpine-xanh-den-600x600.png
huawei-watch-gt4-46-day-woven?utm_flashsale=1,Huawei Watch GT 4 46mm dây Hybrid Woven,https://cdn.tgdd.vn/Products/Images/7077/324079/huawei-watch-gt4-46-day-woven-tb-1-600x600.jpg
apple-watch-s10-lte-42mm-vien-titanium-day-the-thao,Apple Watch Series 10 GPS + Cellular 42mm viền Titanium dây thể thao,https://cdn.tgdd.vn/Products/Images/7077/330051/apple-watch-s10-lte-vien-titanium-den-day-the-thao-tb-600x600.jpg
amazfit-cheetah-pro,Amazfit Cheetah Pro 47mm dây nylon,https://cdn.tgdd.vn/Products/Images/7077/314224/amazfit-cheetah-pro-tn-600x600.jpg
amazfit-cheetah-square,Amazfit Cheetah Square 44mm dây silicone,https://cdn.tgdd.vn/Products/Images/7077/314227/amazfit-cheetah-square-tn2-600x600.jpg
apple-watch-ultra-2-lte-49mm-vien-titanium-day-ocean,Apple Watch Ultra 2 GPS + Cellular 49mm viền Titanium dây Ocean,https://cdn.tgdd.vn/Products/Images/7077/314710/apple-watch-ultra-lte-49mm-vien-titanium-day-ocean-tb-600x600.jpg
oppo-watch-x,Oppo Watch X 47mm dây silicone,https://cdn.tgdd.vn/Products/Images/7077/323067/oppo-watch-x-nau-tb-1-600x600.jpg
apple-watch-s10-lte-46mm-vien-titanium-day-the-thao,Apple Watch Series 10 GPS + Cellular 46mm viền Titanium dây thể thao,https://cdn.tgdd.vn/Products/Images/7077/330050/apple-watch-s10-lte-vien-titanium-vang-day-the-thao-tb-600x600.jpg
samsung-galaxy-watch6-40mm,Samsung Galaxy Watch6 40mm dây silicone,https://cdn.tgdd.vn/Products/Images/7077/310849/samsung-galaxy-watch6-40mm-vang-ksp-600x600.jpg
apple-watch-se-2-2023-lte-44mm-vien-nhom-day-the-thao,Apple Watch SE 2 2023 GPS + Cellular 44mm viền nhôm dây thể thao,https://cdn.tgdd.vn/Products/Images/7077/332026/apple-watch-se-lte-2023-vien-nhom-day-silicone-xanh-den-tb-600x600.jpg
apple-watch-se-2-2023-gps-40mm-vien-nhom-day-vai,Apple Watch SE 2 2023 GPS 40mm viền nhôm dây vải,https://cdn.tgdd.vn/Products/Images/7077/332027/apple-watch-se-2023-vien-nhom-day-vai-st-tb-600x600.jpg
garmin-forerunner-165,Garmin Forerunner 165 43mm dây silicone,https://cdn.tgdd.vn/Products/Images/7077/322848/garmin-forerunner-165-den-tb-600x600.jpg
garmin-instinct-3-solar-45mm,Garmin Instinct 3 Solar 45mm dây silicone,https://cdn.tgdd.vn/Products/Images/7077/334983/garmin-instinct-3-solar-45mm-den-tb-600x600.jpg
